day,time,value
2022-08-08,3,90.000000
2022-08-08,4,95.000000
2022-08-08,5,95.000000
2022-08-08,6,95.000000
2022-08-08,7,90.000000
2022-08-08,8,85.000000
2022-08-08,9,85.000000
2022-08-08,10,80.000000
2022-08-08,11,70.000000
2022-08-08,12,70.000000
2022-08-08,13,65.000000
2022-08-08,14,65.000000
2022-08-08,15,65.000000
2022-08-08,16,70.000000
2022-08-08,17,70.000000
2022-08-08,18,75.000000
2022-08-08,19,80.000000
2022-08-08,20,85.000000
2022-08-08,21,85.000000
2022-08-08,22,90.000000
2022-08-08,23,90.000000
2022-08-09,0,90.000000
2022-08-09,1,90.000000
2022-08-09,2,90.000000
2022-08-09,3,90.000000
2022-08-09,4,90.000000
2022-08-09,5,90.000000
2022-08-09,6,90.000000
2022-08-09,7,85.000000
2022-08-09,8,85.000000
2022-08-09,9,85.000000
2022-08-09,10,80.000000
2022-08-09,11,75.000000
2022-08-09,12,75.000000
2022-08-09,13,70.000000
2022-08-09,14,70.000000
2022-08-09,15,70.000000
2022-08-09,16,70.000000
2022-08-09,17,75.000000
2022-08-09,18,75.000000
2022-08-09,19,80.000000
2022-08-09,20,85.000000
2022-08-09,21,85.000000
2022-08-09,22,90.000000
2022-08-09,23,90.000000
2022-08-10,0,90.000000
2022-08-10,1,90.000000
2022-08-10,2,90.000000
2022-08-10,3,90.000000
2022-08-10,4,90.000000
2022-08-10,5,90.000000
2022-08-10,6,90.000000
2022-08-10,7,90.000000
2022-08-10,8,85.000000
2022-08-10,9,85.000000
2022-08-10,10,80.000000
2022-08-10,11,80.000000
2022-08-10,12,80.000000
2022-08-10,13,80.000000
2022-08-10,14,80.000000
2022-08-10,15,80.000000
2022-08-10,16,80.000000
2022-08-10,17,80.000000
2022-08-10,18,85.000000
2022-08-10,19,85.000000
2022-08-10,20,90.000000
2022-08-10,21,90.000000
2022-08-10,22,90.000000
2022-08-10,23,90.000000
2022-08-11,0,90.000000
2022-08-11,1,95.000000
2022-08-11,2,95.000000
2022-08-11,3,95.000000
2022-08-11,4,95.000000
2022-08-11,5,95.000000
2022-08-11,6,95.000000
2022-08-11,7,90.000000
2022-08-11,8,90.000000
2022-08-11,9,85.000000
2022-08-11,10,85.000000
2022-08-11,11,85.000000
