day,time,weekday,1시간기온,1시간강수량,일최고기온,일최저기온,중앙P/P_석사,전기전자컴퓨터공학동_석사,신소재공학_석사,생명과학동_석사,기계공학동_석사,LG도서관_석사,창업B동_석사,금호관_석사,"냉각수순환펌프1,2,3_석사","냉각수순환펌프4,5,6_석사",기혼자아파트E동_석사,기숙사9동_석사,고등광/극초단_석사,신소재공학동(E)_석사,전기전자컴퓨터공학동(E)_석사,생명과학동(E)_석사,기계공학동(E)_석사,LG도서관(E)_석사,중앙P/P(E)_석사,고등광연구소(E)_석사,신재생에너지동_학사,대학B동_학사,대학기숙사A동_학사,제2학생회관_학사,학사P/P_학사,교원아파트_학사,대학C동_학사,중앙연구기기센터_학사,대학A동_학사,다산빌딩_학사,산학협력연구동_학사,신재생에너지동(E)_학사,대학B동(E)_학사,대학기숙사A동(E)_학사,학사P/P(E)_학사,제2학생회관(E)_학사,교원아파트(E)_학사,대학C동(E)_학사,중앙연구기기센터(E)_학사,대학A동(E)_학사,다산빌딩(E)_학사,산학협력연구동(E)_학사
2022-08-16,17,Tuesday,28.0,0.0,32.0,21.0,180.8,497.5,535.5,650.9,198.3,329.0,57.1,67.0,0.0,0.0,325.6,64.2,1060.1,62.3,153.7,140.3,25.6,77.3,167.4,84.8,1246.6,378.4,151.7,204.6,76.9,98.8,263.7,354.8,67.5,677.7,0.0,152.2,50.6,50.2,26.4,33.8,40.2,33.8,59.8,24.9,92.0,26.0
2022-08-16,18,Tuesday,28.0,0.0,32.0,21.0,179.4,470.4,512.7,571.3,170.8,333.6,49.5,60.5,0.0,0.0,372.6,63.2,901.7,49.4,148.0,125.5,22.3,69.9,163.4,77.8,1123.6,358.2,159.8,188.5,77.5,103.1,215.2,348.1,56.2,662.9,0.0,138.0,46.3,46.7,24.4,47.5,38.6,47.6,62.5,27.1,82.6,20.3
2022-08-16,19,Tuesday,27.0,0.0,32.0,21.0,210.0,459.9,501.0,569.1,142.9,301.4,31.7,59.1,0.0,0.0,346.8,69.7,828.2,47.9,142.4,96.5,21.6,65.4,89.3,60.2,1099.4,320.4,160.6,132.9,66.7,114.2,213.2,343.3,41.4,635.7,0.0,133.1,46.8,39.0,39.0,41.1,49.5,33.7,48.8,29.0,80.4,19.3
2022-08-16,20,Tuesday,27.0,0.0,32.0,21.0,189.6,465.4,472.3,528.8,133.6,301.4,31.1,58.2,0.0,0.0,375.8,86.4,854.9,44.5,148.2,92.1,21.4,62.6,107.2,59.0,1041.2,339.1,159.6,92.5,68.4,113.3,207.1,332.7,39.0,631.5,0.0,125.7,45.0,37.2,68.5,30.6,33.2,34.9,62.0,16.5,75.4,19.6
2022-08-16,21,Tuesday,26.0,0.0,32.0,21.0,204.9,461.7,487.5,492.0,137.2,277.1,21.1,55.7,0.0,0.0,383.7,64.6,841.7,44.1,142.5,87.6,20.5,46.3,91.7,57.9,1059.3,318.2,154.4,80.3,72.2,110.4,204.1,328.1,44.2,618.7,0.0,128.9,45.0,38.5,48.0,33.6,31.2,32.5,60.9,16.3,72.7,19.5
2022-08-16,22,Tuesday,26.0,0.0,32.0,21.0,187.5,446.9,477.5,510.1,139.7,290.2,60.8,52.6,0.0,0.0,392.7,63.2,845.8,43.0,138.4,87.8,19.3,55.5,106.9,55.0,1017.1,315.1,159.2,60.8,69.7,107.0,214.9,341.0,42.6,611.5,0.0,119.3,28.4,37.6,48.0,22.4,36.8,18.7,59.8,14.9,72.0,18.8
2022-08-16,23,Tuesday,26.0,0.0,32.0,21.0,174.6,430.7,443.0,439.5,122.4,267.1,25.4,52.0,0.0,0.0,380.2,64.9,836.6,37.1,136.6,77.4,20.3,44.9,93.1,51.9,974.1,290.3,150.8,60.6,65.8,99.8,200.6,356.4,42.5,575.2,0.0,113.4,39.9,40.4,37.7,22.5,27.3,17.1,47.9,17.1,68.3,19.4
2022-08-17,0,Wednesday,25.0,0.0,32.0,22.0,147.2,432.6,443.0,492.6,115.3,251.4,33.9,51.2,0.0,0.0,365.8,64.2,850.5,33.2,138.0,75.7,16.5,39.6,78.3,51.0,989.6,273.3,149.6,61.6,66.9,91.1,199.2,339.6,34.4,587.6,0.0,114.5,39.1,40.2,36.9,23.4,16.2,17.3,47.8,26.2,63.7,29.8
2022-08-17,1,Wednesday,25.0,0.0,32.0,22.0,149.7,424.7,434.3,430.7,110.3,237.0,32.3,52.1,0.0,0.0,340.7,56.0,839.0,35.4,134.5,76.4,14.5,38.9,83.6,53.8,970.4,271.3,134.7,60.6,72.2,73.1,201.7,330.3,33.7,571.3,0.0,102.3,25.6,35.8,39.8,23.2,25.4,17.5,47.4,25.2,58.3,18.8
2022-08-17,2,Wednesday,25.0,0.0,32.0,22.0,134.2,425.8,419.3,476.8,111.7,247.3,25.4,53.1,0.0,0.0,312.3,48.6,829.2,30.3,133.5,79.2,15.6,38.0,75.3,52.8,955.7,263.7,126.1,52.4,68.9,62.1,193.5,332.6,34.1,565.1,0.0,94.2,24.2,37.4,36.2,31.0,15.3,17.2,47.1,14.4,45.5,18.7
2022-08-17,3,Wednesday,24.0,0.0,32.0,22.0,140.2,416.5,417.4,425.4,111.1,235.7,32.5,52.2,0.0,0.0,282.2,48.0,796.8,30.3,130.4,79.7,16.7,38.9,70.7,51.8,951.2,269.5,117.2,60.6,65.5,56.4,201.3,354.3,34.2,567.4,0.0,85.8,22.6,32.6,48.7,30.5,15.4,17.1,47.8,15.4,43.3,18.4
2022-08-17,4,Wednesday,24.0,0.0,32.0,22.0,146.3,414.7,411.7,476.7,98.4,234.1,21.0,51.5,0.0,0.0,271.7,63.4,802.3,32.4,131.0,77.3,6.3,38.5,65.8,50.9,908.8,272.5,105.4,59.7,71.7,60.3,190.8,352.1,37.3,547.6,0.0,85.6,21.4,24.2,35.2,22.9,21.4,16.8,48.6,12.9,42.4,18.7
2022-08-17,5,Wednesday,24.0,0.0,32.0,22.0,138.9,420.3,422.3,418.6,102.2,244.0,53.6,57.2,0.0,0.0,266.1,39.3,800.0,31.1,137.4,79.0,3.2,35.8,67.5,47.8,899.7,259.1,104.4,143.2,70.8,59.4,192.5,329.2,37.7,537.5,0.0,86.7,23.1,32.8,34.8,30.5,23.0,16.2,47.8,15.4,49.0,18.5
2022-08-17,6,Wednesday,24.0,0.0,32.0,22.0,127.7,418.2,418.9,497.4,107.9,252.2,49.6,56.5,0.0,0.0,278.4,41.0,802.5,30.7,129.7,84.1,6.6,38.5,76.0,56.5,914.1,257.8,109.8,132.7,66.2,59.4,195.2,328.8,38.1,548.1,0.0,90.6,34.8,30.4,22.6,31.0,28.9,15.4,54.5,17.8,45.5,22.2
2022-08-17,7,Wednesday,25.0,0.0,32.0,22.0,125.1,434.4,434.9,515.4,116.2,252.2,36.3,58.1,210.5,138.3,282.6,48.4,793.4,29.9,131.0,111.0,14.1,68.2,122.8,63.7,941.8,285.2,122.5,177.2,64.6,74.2,230.2,312.8,64.6,569.5,0.0,100.5,30.5,21.6,22.6,31.6,31.5,31.5,48.3,17.0,48.0,22.2
2022-08-17,8,Wednesday,25.0,0.0,32.0,22.0,260.7,456.7,472.8,562.2,217.6,304.6,48.6,66.2,210.1,138.3,401.8,64.4,875.3,42.7,144.9,164.8,18.2,68.6,156.6,86.1,1090.6,346.2,126.6,212.9,87.3,74.9,233.8,310.8,89.0,588.7,0.4,130.2,40.5,42.0,35.4,46.7,40.6,32.4,59.1,16.9,69.3,22.8
2022-08-17,9,Wednesday,26.0,0.0,32.0,22.0,196.0,510.3,520.7,607.9,239.2,319.6,57.1,70.1,209.9,138.0,392.3,72.0,1006.8,52.2,151.0,177.7,21.8,82.1,169.2,96.5,1148.7,380.5,138.0,249.2,79.2,72.4,240.5,289.4,88.2,668.3,9.1,136.2,54.1,37.5,23.1,42.9,37.3,32.8,64.2,33.7,79.5,25.9
2022-08-17,10,Wednesday,26.0,0.0,32.0,22.0,171.2,505.7,543.3,644.8,202.1,304.6,57.3,65.8,210.1,138.0,378.0,68.1,1022.2,49.4,154.7,194.7,23.2,87.7,171.8,108.0,1193.3,407.4,133.5,229.6,82.2,73.1,256.1,280.8,93.8,674.7,87.6,149.3,55.1,38.5,45.7,47.0,36.2,33.4,56.8,34.1,86.1,28.5
2022-08-17,11,Wednesday,27.0,0.0,32.0,22.0,190.0,516.9,545.8,653.4,245.8,331.8,55.8,78.7,210.3,137.8,404.3,83.7,1007.5,57.3,150.3,197.0,22.9,90.4,206.6,96.7,1199.0,414.2,135.0,231.3,76.9,81.3,255.6,261.6,87.8,699.9,22.7,155.2,68.7,39.0,29.5,36.8,31.2,33.9,62.5,28.6,90.3,22.6
2022-08-17,12,Wednesday,28.0,0.0,32.0,22.0,143.7,517.2,538.9,583.6,227.5,338.6,63.1,67.2,210.3,138.0,406.6,65.7,991.8,49.5,148.1,190.8,22.5,76.9,226.9,97.3,1217.4,392.5,142.8,235.2,77.2,77.2,265.2,247.1,84.5,696.8,40.1,145.9,64.1,36.6,25.5,54.0,45.0,31.9,60.6,28.6,97.9,22.4
2022-08-17,13,Wednesday,29.0,0.0,32.0,22.0,187.5,535.2,550.9,622.8,217.8,336.9,52.7,68.2,210.2,138.0,424.2,67.0,996.4,56.1,161.5,199.6,22.7,75.8,169.7,105.9,1243.8,418.5,140.3,223.7,80.9,79.4,263.3,265.9,91.5,717.4,95.3,150.9,59.0,44.5,33.6,44.1,33.1,34.3,65.3,26.7,91.9,28.7
2022-08-17,14,Wednesday,29.0,0.0,32.0,22.0,209.6,542.5,568.0,641.4,225.1,354.0,53.1,68.3,210.2,138.0,357.2,64.3,1071.8,56.7,163.6,203.9,24.5,85.2,140.3,101.5,1306.2,433.0,157.5,230.0,84.6,71.0,256.0,277.5,110.8,743.2,96.9,156.9,56.1,34.8,23.3,35.5,38.3,37.3,65.7,33.7,87.5,22.3
2022-08-17,15,Wednesday,29.0,0.0,32.0,22.0,174.0,555.0,561.5,573.9,230.6,352.1,75.7,69.0,210.1,137.8,329.5,68.1,1084.5,61.5,166.5,194.0,25.7,93.3,173.6,100.7,1303.6,447.9,153.4,211.8,77.9,76.6,265.1,238.6,112.1,758.9,74.8,158.8,64.8,48.3,24.7,46.6,28.3,34.7,63.8,36.0,101.5,25.0
2022-08-17,16,Wednesday,29.0,0.0,32.0,22.0,158.2,560.7,559.0,606.1,238.8,371.8,41.7,66.9,209.9,138.2,295.2,71.5,1050.5,61.1,162.3,196.5,23.1,87.4,179.6,106.9,1247.9,426.0,147.8,220.2,78.3,84.7,249.2,219.5,105.8,758.1,52.8,152.2,59.4,44.3,24.2,33.5,35.8,39.7,65.8,31.0,95.5,25.8
2022-08-17,17,Wednesday,29.0,0.0,32.0,22.0,146.4,546.2,550.3,555.2,207.0,349.3,46.9,68.6,0.0,0.0,311.6,63.8,1117.2,53.6,156.2,173.7,24.2,87.4,164.2,95.1,1258.1,390.7,163.9,217.1,82.0,86.7,254.6,269.9,75.9,718.4,22.4,147.1,53.0,38.2,36.3,52.4,29.2,33.2,52.5,26.5,94.9,21.3
2022-08-17,18,Wednesday,28.0,0.0,32.0,22.0,159.1,476.4,532.4,545.1,181.6,319.2,39.1,64.1,0.0,0.0,372.5,59.4,888.9,49.3,153.0,161.5,22.6,77.7,151.4,91.1,1164.5,364.5,156.2,205.9,82.6,90.2,235.0,314.9,60.0,682.1,0.1,141.1,52.4,38.4,26.7,53.0,34.8,35.1,48.8,29.3,79.9,26.8
2022-08-17,19,Wednesday,26.0,0.0,32.0,22.0,185.7,460.9,475.6,515.5,178.3,313.2,39.2,57.1,0.0,0.0,379.4,58.3,792.7,47.3,138.3,121.1,21.9,63.7,110.2,65.9,1098.0,361.7,152.1,139.4,71.8,101.9,224.1,347.7,54.2,665.5,0.0,135.4,60.6,70.1,40.4,49.2,38.8,31.7,55.8,30.0,74.0,23.6
2022-08-17,20,Wednesday,25.0,0.0,32.0,22.0,163.3,449.0,460.3,446.1,179.2,298.4,28.3,56.2,0.0,0.0,401.5,57.7,788.9,53.2,142.6,113.2,20.1,60.4,98.6,59.3,1034.9,329.5,145.0,100.9,70.2,98.3,217.3,347.7,58.7,618.2,0.0,124.8,45.1,56.2,46.1,29.3,33.0,36.9,49.7,20.1,70.4,19.1
2022-08-17,21,Wednesday,25.0,0.0,32.0,22.0,167.1,450.8,453.2,502.5,131.2,275.0,22.5,50.4,0.0,0.0,362.2,64.6,798.0,48.9,135.6,106.2,14.0,49.3,87.2,60.9,1045.6,332.9,152.3,91.1,72.4,90.6,220.7,303.3,48.9,604.2,0.0,123.2,44.9,38.3,39.9,29.5,33.5,31.9,53.3,28.9,66.9,19.6
2022-08-17,22,Wednesday,24.0,0.0,32.0,22.0,163.6,453.5,425.0,438.4,119.4,287.4,26.6,49.8,0.0,0.0,348.4,63.6,766.3,38.9,137.1,100.9,13.2,42.7,88.1,59.5,1013.0,304.9,161.4,68.4,71.5,85.0,213.1,305.5,44.7,604.2,0.0,117.2,46.3,48.7,53.1,36.7,28.9,19.5,53.5,15.0,63.6,18.8
2022-08-17,23,Wednesday,23.0,0.0,32.0,22.0,156.4,432.1,417.5,478.8,113.6,258.4,37.6,50.2,0.0,0.0,338.6,71.7,775.7,38.7,134.1,99.0,15.5,43.0,80.6,60.1,946.2,289.2,163.0,65.4,63.5,74.5,207.8,311.9,36.6,593.0,0.0,121.3,45.5,43.7,37.6,29.0,24.9,18.4,47.3,16.1,64.8,17.8
2022-08-18,0,Thursday,23.0,0.0,31.0,26.0,157.3,409.8,412.1,422.1,108.3,233.5,20.5,50.1,0.0,0.0,328.6,67.7,765.5,38.1,131.5,95.1,17.9,36.7,81.7,59.3,930.0,264.4,143.1,67.9,62.7,60.6,196.8,305.4,30.3,566.4,0.0,110.0,37.8,47.3,38.2,33.0,29.4,31.7,48.7,14.2,62.5,18.2
2022-08-18,1,Thursday,23.0,0.0,31.0,26.0,139.1,400.2,408.7,409.8,109.2,229.5,30.0,49.7,0.0,0.0,311.9,52.8,789.4,32.1,128.7,95.3,17.9,36.2,75.2,66.4,909.8,251.0,143.3,72.1,68.8,49.3,198.1,333.5,31.6,559.6,0.0,101.7,37.6,36.6,38.6,34.2,31.2,17.2,47.6,16.7,60.1,18.7
2022-08-18,2,Thursday,22.0,0.0,31.0,26.0,131.5,399.9,405.5,461.0,110.0,235.9,26.7,49.7,0.0,0.0,288.7,48.8,830.7,37.3,127.7,95.6,7.3,34.8,73.4,57.5,896.4,264.9,113.8,61.8,63.8,45.0,205.7,272.8,30.5,553.4,0.0,86.9,25.6,38.7,36.6,21.2,18.7,30.0,48.0,14.8,41.3,18.4
2022-08-18,3,Thursday,22.0,0.0,31.0,26.0,132.0,400.9,401.8,465.8,103.7,223.5,28.1,50.7,0.0,0.0,284.3,42.1,798.4,37.3,127.0,93.6,7.7,36.4,65.7,59.5,882.3,245.1,110.1,64.0,64.3,41.2,208.3,278.8,30.1,544.3,0.0,85.5,25.5,22.5,63.7,30.5,25.1,16.9,47.1,15.2,41.3,18.1
2022-08-18,4,Thursday,21.0,0.0,31.0,26.0,147.5,398.6,376.7,416.5,98.2,185.8,32.1,49.7,0.0,0.0,265.8,36.9,811.8,34.3,135.1,91.6,6.7,36.0,62.8,58.4,881.2,236.0,103.2,65.3,67.4,42.6,209.2,305.6,30.6,526.6,0.0,92.1,23.6,29.1,47.9,21.1,14.4,29.0,47.7,12.8,49.1,18.3
2022-08-18,5,Thursday,21.0,0.0,31.0,26.0,133.9,392.5,366.6,406.6,99.0,180.3,25.8,49.6,0.0,0.0,254.8,37.4,793.4,29.3,125.3,97.7,6.2,35.9,63.1,58.4,844.6,232.6,106.6,123.5,71.3,40.6,203.1,304.7,30.2,535.1,0.0,90.8,27.5,22.4,35.3,26.8,21.7,23.2,47.1,15.7,48.1,17.9
2022-08-18,6,Thursday,21.0,0.0,31.0,26.0,105.4,392.1,370.7,426.9,104.1,202.5,27.3,50.9,0.0,0.0,255.0,40.2,734.9,29.0,127.0,111.6,16.8,43.5,86.5,63.7,865.1,230.9,95.6,144.3,62.4,45.3,200.9,314.3,32.4,517.9,0.0,95.0,39.2,18.9,22.2,31.4,18.0,15.7,47.4,14.6,49.6,21.1
2022-08-18,7,Thursday,22.0,0.0,31.0,26.0,102.7,392.3,377.5,499.0,116.8,249.0,53.7,52.0,223.8,139.4,308.1,43.3,788.2,34.5,132.0,131.0,7.2,57.2,112.8,62.8,885.2,261.4,100.5,180.6,64.6,54.6,210.9,313.3,58.4,533.5,0.0,103.2,43.2,30.7,24.4,32.3,32.2,27.2,59.5,17.2,56.9,21.1
2022-08-18,8,Thursday,23.0,0.0,31.0,26.0,163.6,430.2,420.1,549.8,165.0,298.4,37.8,76.0,210.7,138.9,315.2,59.8,824.7,38.3,135.6,173.7,8.6,67.8,138.2,90.1,985.0,315.0,97.5,179.7,91.4,61.2,205.7,265.5,67.1,595.6,35.4,115.7,45.6,39.1,42.5,33.6,42.1,32.1,68.9,25.8,64.9,23.4
2022-08-18,9,Thursday,25.0,0.0,31.0,26.0,153.7,478.8,473.4,553.4,192.8,324.3,60.6,70.3,210.4,138.2,356.9,66.9,994.1,53.7,158.4,172.2,22.0,77.7,158.8,104.2,1110.1,394.0,107.6,241.4,73.4,62.3,219.5,166.8,86.6,661.3,51.3,139.8,51.5,36.7,26.8,49.2,32.3,31.3,68.9,17.1,81.8,22.9
2022-08-18,10,Thursday,27.0,0.0,31.0,26.0,145.3,493.2,499.8,576.4,227.8,323.0,55.4,70.2,210.4,138.1,329.2,72.6,990.9,52.3,153.0,191.5,23.0,78.3,158.8,120.1,1156.2,400.5,108.9,223.4,80.7,60.2,215.3,232.7,79.6,667.0,71.8,152.6,55.0,36.0,23.2,37.7,35.6,35.1,67.8,19.7,86.5,28.7
2022-08-18,11,Thursday,28.0,0.0,31.0,26.0,135.2,514.2,505.2,591.9,249.9,315.8,50.8,73.4,210.3,138.1,342.9,65.7,1005.6,54.5,157.6,203.2,24.1,75.8,215.0,121.7,1193.4,394.8,130.8,223.6,75.8,60.9,235.9,231.5,88.6,665.0,95.6,152.5,52.3,40.1,25.8,54.2,40.9,41.8,68.7,21.5,90.1,23.8
2022-08-18,12,Thursday,29.0,0.0,31.0,26.0,121.4,509.6,491.7,558.0,258.1,338.3,75.0,70.8,210.5,138.2,344.1,68.0,1032.7,56.6,157.0,185.9,24.2,78.8,197.2,114.7,1170.9,389.1,128.8,258.3,76.3,72.6,218.8,98.1,92.0,660.4,89.5,158.5,49.1,41.9,56.3,54.2,45.7,38.0,61.7,31.1,89.9,30.7
2022-08-18,13,Thursday,30.0,0.0,31.0,26.0,119.0,517.2,528.4,630.5,228.6,330.7,50.7,73.6,210.1,137.9,372.7,65.4,1030.9,56.1,154.2,191.6,25.2,80.8,154.9,116.8,1185.0,430.3,135.6,212.8,78.1,66.2,235.7,188.7,84.9,688.2,92.6,155.1,65.0,36.0,35.8,39.8,39.9,33.0,71.6,33.6,86.0,27.4
2022-08-18,14,Thursday,31.0,0.0,31.0,26.0,157.4,527.8,543.0,614.5,226.9,356.8,67.5,69.9,210.5,137.6,349.1,53.6,1097.0,55.2,155.9,195.7,21.2,98.1,133.2,114.5,1245.5,443.6,151.0,198.0,86.6,60.9,220.9,229.5,107.6,725.5,84.5,162.0,56.8,34.4,26.5,45.9,30.8,35.5,71.2,36.4,87.7,26.6
2022-08-18,15,Thursday,31.0,0.0,31.0,26.0,178.9,541.2,545.0,640.0,231.1,342.5,43.3,67.9,210.2,138.2,351.3,59.2,1132.0,57.3,165.1,188.3,24.8,88.3,131.0,112.5,1256.1,417.8,149.2,195.9,84.1,71.4,234.5,264.0,97.5,722.8,68.6,152.8,58.4,38.6,26.4,45.1,27.5,34.6,68.0,33.5,89.8,21.6
2022-08-18,16,Thursday,31.0,0.0,31.0,26.0,148.5,532.7,540.3,573.5,269.3,370.9,67.2,80.5,210.1,138.1,317.0,63.0,1091.8,49.8,159.0,176.2,24.5,87.0,151.9,109.8,1237.1,417.3,149.8,178.6,84.2,67.6,222.9,223.5,89.3,716.2,52.5,155.1,58.3,49.3,36.7,51.6,43.1,39.7,69.0,37.1,88.5,21.9
2022-08-18,17,Thursday,31.0,0.0,31.0,26.0,148.9,502.0,522.4,607.1,217.9,327.7,47.5,65.7,0.0,0.0,287.9,59.1,1086.7,50.9,159.7,163.5,23.8,94.1,152.0,108.1,1238.0,389.7,168.3,177.0,83.9,74.4,213.8,277.0,73.3,719.7,24.7,156.1,52.8,51.6,28.8,54.4,28.3,34.0,64.7,35.2,93.2,28.7
2022-08-18,18,Thursday,29.0,0.0,31.0,26.0,155.5,478.7,488.4,536.2,189.0,304.4,51.9,60.1,0.0,0.0,343.0,60.9,1046.4,51.2,156.8,153.9,22.6,72.6,151.0,92.5,1134.5,338.4,167.3,199.8,85.1,72.2,224.6,293.9,68.0,686.0,1.8,147.1,54.6,45.6,23.8,54.7,36.8,32.6,63.8,28.1,87.1,25.0
2022-08-18,19,Thursday,27.0,0.0,31.0,26.0,209.0,450.7,462.8,517.8,146.8,283.6,28.5,54.5,0.0,0.0,364.9,61.3,845.6,43.9,145.1,123.1,18.1,65.7,105.4,69.1,1079.2,304.2,150.9,126.3,73.4,88.7,218.9,311.4,50.6,650.7,0.0,150.6,54.3,55.7,41.3,34.7,40.9,32.0,51.9,28.4,73.3,22.7
2022-08-18,20,Thursday,26.0,0.0,31.0,26.0,218.5,449.3,446.5,523.0,143.7,283.9,23.9,54.8,0.0,0.0,411.8,69.4,826.2,40.8,137.5,119.8,14.1,71.3,85.5,67.5,1036.8,282.3,157.0,99.8,73.0,88.0,217.4,320.4,37.2,611.7,0.0,134.0,43.0,65.2,41.2,37.5,34.7,20.2,51.6,16.2,70.9,19.5
2022-08-18,21,Thursday,25.0,0.0,31.0,26.0,201.8,426.3,433.3,479.0,130.7,258.3,37.8,55.3,0.0,0.0,388.7,65.6,822.1,42.2,134.3,109.8,18.2,50.9,95.8,59.3,1031.5,274.6,146.3,83.8,76.7,81.4,210.1,339.7,34.3,621.9,0.0,128.8,43.8,49.2,50.8,56.5,30.2,32.4,52.1,30.1,71.1,18.6
2022-08-18,22,Thursday,24.0,0.0,31.0,26.0,197.4,424.1,422.4,511.4,127.8,256.7,37.5,52.9,0.0,0.0,336.0,59.9,793.4,39.5,132.0,105.6,20.6,55.5,87.9,67.4,988.8,265.2,144.5,60.9,70.1,79.3,210.9,311.5,36.4,604.9,0.0,124.3,42.4,41.9,38.4,39.4,32.9,34.3,62.5,15.1,65.8,18.1
2022-08-18,23,Thursday,24.0,0.0,31.0,26.0,166.7,425.3,411.3,446.1,130.7,272.5,17.4,54.5,0.0,0.0,340.1,60.7,792.6,35.9,131.0,106.1,20.4,42.1,83.0,59.0,951.3,256.6,132.1,62.1,63.4,70.8,216.9,309.7,34.3,574.5,0.0,120.0,41.0,44.1,38.5,38.7,27.0,19.8,55.2,16.9,65.0,17.9
2022-08-19,0,Friday,23.0,0.0,33.0,23.0,142.2,400.5,407.9,433.2,119.5,237.7,35.0,50.7,0.0,0.0,309.3,57.1,768.0,35.7,130.8,99.4,18.7,36.1,84.9,65.4,931.4,238.9,123.9,63.3,68.9,58.1,205.0,309.7,33.7,562.6,0.0,115.0,36.5,39.9,59.5,26.7,23.3,23.8,49.7,22.6,66.6,18.1
2022-08-19,1,Friday,23.0,0.0,33.0,23.0,141.2,395.8,397.7,452.8,118.7,231.3,26.2,50.0,0.0,0.0,297.1,56.1,789.5,36.2,127.1,92.6,19.0,35.4,78.3,65.9,908.3,243.7,124.0,62.1,68.6,48.7,205.4,303.9,29.7,554.8,0.0,109.1,27.6,34.3,38.4,32.4,23.6,17.8,49.5,15.6,53.8,17.9
2022-08-19,2,Friday,22.0,0.0,33.0,23.0,134.4,399.2,387.4,464.0,123.5,218.2,26.3,50.6,0.0,0.0,271.6,47.4,823.9,30.1,127.7,92.9,16.1,34.7,73.6,54.8,904.8,241.7,119.7,56.8,62.8,45.6,206.6,325.9,30.5,536.5,0.0,102.0,29.1,37.9,40.3,32.3,16.9,17.7,47.6,17.6,53.4,17.9
2022-08-19,3,Friday,22.0,0.0,33.0,23.0,143.8,386.8,389.9,406.9,107.7,236.1,23.7,50.8,0.0,0.0,251.4,42.8,835.1,30.3,127.9,93.5,15.8,36.1,62.9,56.7,917.5,237.0,105.2,63.6,63.7,40.5,207.5,326.8,33.1,545.2,0.0,93.7,39.5,33.2,50.4,26.4,13.7,17.2,47.4,14.8,46.5,17.8
2022-08-19,4,Friday,22.0,0.0,33.0,23.0,158.7,389.1,380.2,412.6,107.5,217.5,28.5,50.1,0.0,0.0,236.7,39.6,821.9,33.1,126.0,92.7,7.1,35.1,63.8,57.4,878.7,222.0,101.1,65.3,63.4,39.5,202.5,305.8,29.9,537.3,0.0,86.7,24.1,23.6,38.9,24.9,13.5,17.1,48.3,13.8,39.4,17.7
2022-08-19,5,Friday,21.0,0.0,33.0,23.0,138.5,392.0,389.9,413.5,113.0,221.0,28.8,51.9,0.0,0.0,240.9,37.5,763.6,33.6,125.2,95.0,6.9,35.7,61.6,52.8,869.2,222.2,106.7,122.0,66.8,36.5,206.4,303.5,27.0,539.2,0.0,88.2,26.5,21.7,38.3,30.2,25.7,16.3,47.3,14.8,42.4,17.6
2022-08-19,6,Friday,22.0,0.0,33.0,23.0,108.9,401.2,388.1,429.0,128.5,232.5,25.8,55.8,0.0,0.0,250.6,38.1,727.1,35.3,125.9,100.6,7.5,37.6,78.4,53.1,907.4,233.6,97.7,133.6,65.3,42.2,200.0,302.2,33.4,531.4,0.0,90.5,36.7,19.1,21.0,34.5,24.2,17.6,47.5,16.9,40.2,20.9
2022-08-19,7,Friday,23.0,0.0,33.0,23.0,135.8,408.5,410.7,486.7,142.3,258.0,42.4,51.3,0.0,0.0,325.2,48.6,763.2,35.9,127.6,121.8,17.4,68.5,103.1,59.5,898.0,264.3,111.1,154.4,65.8,56.4,215.4,285.3,46.4,531.3,0.0,98.7,36.0,26.3,28.8,35.5,28.7,36.0,49.1,18.5,51.8,20.9
2022-08-19,8,Friday,25.0,0.0,33.0,23.0,189.2,436.4,437.0,574.2,171.5,296.7,50.9,68.1,231.6,139.4,378.4,58.6,904.3,38.5,145.0,167.8,11.1,68.8,132.4,76.6,1026.5,301.0,110.5,180.5,83.9,62.9,220.7,264.0,67.7,568.7,18.7,124.4,45.6,38.0,39.0,34.1,40.4,32.6,62.2,28.3,70.0,22.5
2022-08-19,9,Friday,26.0,0.0,33.0,23.0,175.2,464.6,474.7,602.3,203.6,325.5,50.7,66.5,210.3,137.9,398.9,69.9,926.9,45.1,146.5,176.1,23.9,83.2,137.1,111.7,1097.0,366.6,132.9,231.5,80.9,65.4,228.1,279.7,81.7,636.1,28.3,149.0,50.5,36.7,25.5,38.8,37.4,33.8,64.3,21.1,82.6,26.4
2022-08-19,10,Friday,28.0,0.0,33.0,23.0,175.4,494.3,492.8,597.8,218.7,315.9,51.5,67.7,209.8,138.1,444.7,70.7,986.5,46.0,156.7,183.3,24.6,88.7,171.9,122.5,1156.7,366.5,135.0,220.0,81.5,51.2,224.8,303.4,85.0,699.9,84.3,155.6,55.2,41.3,28.7,42.9,30.4,33.9,70.2,33.3,92.4,28.8
2022-08-19,11,Friday,29.0,0.0,33.0,23.0,115.9,525.5,548.8,606.2,223.2,333.0,62.7,80.7,210.0,137.9,468.5,69.4,1031.7,48.0,153.5,204.2,24.7,84.0,214.8,118.1,1204.9,389.1,137.8,243.7,79.2,58.4,233.2,243.1,80.5,727.4,92.3,162.2,54.1,36.7,26.7,52.6,41.3,38.2,67.1,31.7,88.2,20.7
